993859:{date_stamp=-4327, umbrella=2425, payload=........, name=4rvcje2117o2akqhsosouz401lnbljlf9id8dcyg, time=81169001, id=0l0erz78oa6qanncnrp7gaj3xlicd0kt, value=96482}
996314:{date_stamp=-6474, umbrella=3307, payload=........, name=xw2jq0u8kqmumf61bf2wyuiroavfsskop3ol57xv, time=66784463, id=a4az161sssoniu8nm0i96nd6q3r1tu69, value=45420}
996315:{date_stamp=-1544, umbrella=2141, payload=........, name=rskjmm32tf89wnmhxm5qg8xwp6bnboh3w6w24nqo, time=78557546, id=rywep0gqix8me8qhb1owscq89y914bxm, value=46400}
996316:{date_stamp=-9717, umbrella=3350, payload=........, name=eypn3myrfj4u3430c462rz61917ztqa4z58yqkxx, time=64820248, id=nkp8gnk5snr05onwlo5qcs5ea39np15h, value=21025}
996317:{date_stamp=-19420, umbrella=8716, payload=........, name=hgm3ma57bakzihopeny8t2z2cxcqe3yrw0b6f8gb, time=8907877, id=8cd3g30ooyg6ebkt5hn7x0ipzulxg63y, value=47076}
996318:{date_stamp=12023, umbrella=7777, payload=........, name=qxueg1x5ebe3fiv0tvkwrtgbsudhrpkqswkjo9p1, time=18681758, id=7mz8qvsd237d7ekk0se62ngcng97vtzk, value=76213}
996319:{date_stamp=-10743, umbrella=177, payload=........, name=jzjtitljbfol686t3mzra9yamdrx3562t235c4kk, time=50956254, id=truiw9l819v2pazrboso5s5azd2qmywv, value=97081}
996320:{date_stamp=-19117, umbrella=3530, payload=........, name=l0cmknsw8ckglh6u87hixmaijhxn9f3chl4nyrpa, time=40140177, id=1k6v50p38hxw5el0rw1tqleifwwgi0ti, value=56843}
996321:{date_stamp=5783, umbrella=7507, payload=........, name=zpmfa90dvb8jg8getxmedrvgzyal7xnbv59mlcyh, time=13741530, id=el1i62i6k81z7uq8x4r93ekp6yjme7cn, value=41773}
996322:{date_stamp=948, umbrella=972, payload=........, name=moic7i8ictx0i25rs34bost6qtgsm0qv15q2i60b, time=18874948, id=5rdzutu1incvfuqjljcppa3bk11ratu5, value=89588}
996323:{date_stamp=-23451, umbrella=2033, payload=........, name=0kvkbc3ozey3lmqn0ngljavfm34o002jlu1vx92m, time=48914839, id=8c0sb4ng76lrd4e7wvl9r364ou5g4clh, value=22042}
996324:{date_stamp=-5531, umbrella=1039, payload=........, name=6mjctap18pxr07u5kc6ynyxet1nyn7u8abkhevwx, time=492808, id=ud7sjkjx6rm00q6s2ncu24hiohniy2pb, value=49433}
996325:{date_stamp=-19173, umbrella=5507, payload=........, name=4f2cgsmgteip5exejr0z51tq8c9skxf7ccf6bsec, time=84645466, id=pamw8p03l80b7atcgl848fw1qn1hhy1g, value=19610}
996326:{date_stamp=1165, umbrella=449, payload=........, name=pbb7ek1jqln5922zk5o4r6e2dzqqe7ntm2ivkotv, time=4120952, id=xehx9n04uvu7ab4zvhh2qmfsorzke8mn, value=42487}
996327:{date_stamp=-7307, umbrella=6051, payload=........, name=mxd0rbe9flrinfo5r5ela3jjb5ku9e95n6tw3i4m, time=68940474, id=ai71703hp14d13dk3sq30cyd5xarxvqx, value=16350}
996328:{date_stamp=2331, umbrella=6575, payload=........, name=4equ873zy26s5xbxgnuzaqpcnql9o2od3ad9awug, time=41573092, id=ule76htxq0bbj2vdp2shb5f6aezkri2r, value=39470}
996329:{date_stamp=16411, umbrella=4951, payload=........, name=9c9l3v4opiy3ebw2jlcyvse96kv15jyjdjjogstk, time=49996778, id=65ftgu30on0sxzuptj6zg4burqdsprkf, value=68574}
996330:{date_stamp=-18684, umbrella=2916, payload=........, name=h952kxz1bsiqgeawsshkk9ynssnjwzzncrt35f28, time=57134512, id=3c0ecccd57iw96zxu6vwg5m9htgdq75w, value=39674}
996331:{date_stamp=-7560, umbrella=4389, payload=........, name=twhwxi26l1j1tlunovkofa0dngbgos71atfqu65s, time=63497961, id=foo5jv8c7hra5qys5qqq5vkbhoqvyzaz, value=21955}
996332:{date_stamp=5006, umbrella=3390, payload=........, name=iplhffjalnmkmrfiyrx23bxs2u9m9u6qx6phwa3c, time=49784792, id=9lu5vktfuhoqtamdl937lzb97gv123ld, value=30469}
996333:{date_stamp=-17560, umbrella=1315, payload=........, name=6bmcr3umn05yag0ssz7h89b1j3pazm0je35bz7yy, time=10823505, id=kxvmuqkzcsxxl9xwikvk9mert8sa7gzo, value=58200}
996334:{date_stamp=-9759, umbrella=8251, payload=........, name=2o7amjyb1hwel69l4vcvov82i77d1xandovdvj13, time=80787056, id=iplctlqwsm6bnrih0v2w84qp3hqyduim, value=71318}
996335:{date_stamp=17646, umbrella=1636, payload=........, name=dlggsj82m9s1bvy3fojqasuvhokawgs0r143p6up, time=21876937, id=rzefsyjw6pqi8d884f9ajc7ir75tls5o, value=29692}
996336:{date_stamp=-18648, umbrella=11, payload=........, name=egtryhvpozo39cgjdqf1ytijrevlpr8u4eqkhwdc, time=79505519, id=p7zt388v6yih1h3trsunct8ict2aaqad, value=66840}
996337:{date_stamp=-10368, umbrella=457, payload=........, name=1i3xgqzfakiyw6k64x5w8kpokjabsjc05n7ljx2k, time=84204706, id=sl8pgn7j3ap9st7n0xy9y9sp5e70m866, value=76963}
996338:{date_stamp=7797, umbrella=3618, payload=........, name=6evwpp7vkqk704uoogpygk3rka94t1s9t0z6lf9e, time=10153003, id=2mt2xnc4yrhek6to2h9gfwm3mhusky7a, value=55978}
996339:{date_stamp=3021, umbrella=3323, payload=........, name=an7tgb0dxilala8ij4268qp23r75u6py94zhb5jp, time=70660170, id=o11dde0aun7uwq9v72wbzoelhf7gcxyc, value=10646}
996340:{date_stamp=-1269, umbrella=9820, payload=........, name=pf49b9sukk5rxpcc6n9c9odm8qibxrute2vr4860, time=84940574, id=lqz0h46ftazybu4hj14upjc1dub9ixhv, value=50003}
996341:{date_stamp=-17230, umbrella=3120, payload=........, name=3zvlixx6lxewwtrr2gmvvy5nn4q61j4464j86gkc, time=29970874, id=gmo6z3a2ahm6tx4fhau3stgma3olq8jy, value=33176}
996342:{date_stamp=-17239, umbrella=1636, payload=........, name=cgxgu10cfperl130ddfgowypyo64cu2rjjf30ldv, time=68940113, id=03utijv6jnp3hd567uzfv6a2vlj31pb1, value=498}
996343:{date_stamp=-24973, umbrella=9424, payload=........, name=dcen7zhr02jup2xfppd0lp4xh8dcxvi7ebxpwllp, time=62959029, id=wwib72ggswxg1ccemgsi808m4mdypuna, value=27929}
996344:{date_stamp=-4386, umbrella=3960, payload=........, name=px72tbslsl5g3a3gdjy1ksffip5hlswwaml7gwdl, time=51851621, id=b79wbmpcxnu6py4ux4pgq6janpdir9mr, value=19574}
996345:{date_stamp=-2256, umbrella=8387, payload=........, name=rsr9xf5ybga74c1oilzz7bkegd896h23p2gr0ltp, time=56153490, id=wkfyk5bp1zxxupde7gl99wal878f7102, value=75761}
996346:{date_stamp=-5522, umbrella=9495, payload=........, name=9jjvzd3w4n5vmdq33w9zou5dat305vqrlm4zg86t, time=53652350, id=s5mxcxp95gxun7sq4fo5x5sebdo6zpjl, value=55240}
996347:{date_stamp=6709, umbrella=3206, payload=........, name=cz5tunnu9aexdf9p5wf8gxm0wad1pdf8ylro64xp, time=53614026, id=0jwbcz9h2mj648f3mxqffgvvulj91ada, value=20904}
996348:{date_stamp=-9879, umbrella=7844, payload=........, name=926buncdhedu3ln1kvm1tb1iozjus2f8q4ag8x32, time=26949854, id=07z2vlx9j8yw17bj0c9jmemfvv1lwex2, value=7850}
996349:{date_stamp=14915, umbrella=8835, payload=........, name=aw242j4a7l6kxigb7mvts36vn65tbvn1mfh8qfct, time=66625537, id=h3pubwi98iodz3eujsojwb9ndwy3dhla, value=19071}
996350:{date_stamp=-10106, umbrella=1828, payload=........, name=7616g8wytd2iz9ni2x2qv0kh5b7wfig260bmafys, time=77256611, id=6h8w73wzv4s8wmn2m6wczg6hn0aa1d2j, value=18998}
996351:{date_stamp=6705, umbrella=7401, payload=........, name=zsrvdlhn9vht6zo2sckeby3wmgq970u9m8k9ojyk, time=2080872, id=afky9wzs5m2y8rh0usu6oy8hbytqqo8h, value=55513}
996352:{date_stamp=-16739, umbrella=9465, payload=........, name=dgdb5ypdns87sjql52qq3ftwjowr0qapwjppbn41, time=40792540, id=jw06qy2wxgyqpus4w7y4uwyd8ujfq6mh, value=61116}
996353:{date_stamp=-22424, umbrella=3334, payload=........, name=laqmq9gq89hwhldm5unx9iyqm4tp6kr6zbzzkwty, time=25205392, id=q795p8r80cbsrdf0f0qq2cdueisggjb1, value=79246}
996354:{date_stamp=-20011, umbrella=4397, payload=........, name=7tqyyke9jrnghq712a3ruu5zedsso30y3msr56br, time=66087032, id=e36gbowgbmazj338y2eygzyi9vqkwbpe, value=72343}
996355:{date_stamp=-10722, umbrella=8976, payload=........, name=zxtjy2q82n3uqfqp8sgy6rzpj1qeon6odnrzk810, time=37570167, id=s9hutco8ivfrj6nbhugymuzkpudr17rx, value=93633}
996356:{date_stamp=-1546, umbrella=3172, payload=........, name=l142snubzj8cei2ma04ez3q7z8j0x4jx7kxe0yes, time=69710645, id=ry0u71z1o6ccjrz2v3v2zhsm1g0faq2n, value=64460}
996357:{date_stamp=-23476, umbrella=3406, payload=........, name=220ijarwebzwfnwbnsl892wb4l4qyy5o119w71ue, time=26500053, id=4gq6xprsi8i4i4g6ndrjsph1ntgy9ui7, value=74130}
996358:{date_stamp=13635, umbrella=5994, payload=........, name=o294dw2xcno0o1tu8abfikehj1sv0jkv7y9z27e6, time=43866232, id=d8m6prwpeno6q2zcnkunmbj96gt2fifd, value=64683}
996359:{date_stamp=-14879, umbrella=4924, payload=........, name=d0xde1u5zdqkiat17qe6xkygyqjpndpylryqvfxd, time=49215166, id=l6o2rcb6wmkh7gh76nob2euyf2iq8nxv, value=91948}
996360:{date_stamp=-9241, umbrella=7419, payload=........, name=qg1u2pqooxarizr9am3c3gjna8zypb1jq8citwbe, time=57593683, id=sq2amqny34ej2f0n4nx6tog19ufh8u5x, value=585}
996361:{date_stamp=-7430, umbrella=1589, payload=........, name=hcd22owaevwhko8l47jmebhi0xiy67dyfbx4pt9w, time=734835, id=1dqeaxnwvenw3a2727z8sc429kk2igkd, value=13679}
996362:{date_stamp=1500, umbrella=6895, payload=........, name=nrz14u65r3ka4ddv8ynnuroan71ym1jx23eovyag, time=49518102, id=pw8hoo5c5syb2698yadrn3wzpqz36xnj, value=74679}
996363:{date_stamp=15285, umbrella=8873, payload=........, name=xi2zs3xii7ngbggtlij9btgn0km8s1asqtzcep17, time=12751393, id=dncu1135rdg8pphehm3n2chro7q3wdcb, value=20794}
996364:{date_stamp=8241, umbrella=5600, payload=........, name=2xyiki84buzepn73mcoxmu0ov9dalj82b7ovc102, time=78826923, id=dz0xlsjt6y7jkjt0ta2qg2mt2gc8dll4, value=15618}
996365:{date_stamp=-12449, umbrella=8255, payload=........, name=wcrtmhnsomehf44or7fkt4u96xzrkbr7aj91qvmv, time=28558853, id=a0n52bz7ubwkqmztac55ofkpfm09lttk, value=51178}
996366:{date_stamp=-13597, umbrella=7867, payload=........, name=lyfmh2l24eivbpdetrq12m7350kzpmp7nykk00wz, time=13367659, id=4mpao4h9gd8dm5bd983d10qrn71q1dwj, value=66357}
996367:{date_stamp=969, umbrella=1952, payload=........, name=grrz8bmk7irn48qqkj50mv0b90dm0z54xhfsz00v, time=24708997, id=vvp9bb8p760ya6dqhj289wnn4cxbyj9f, value=1100}
996368:{date_stamp=1659, umbrella=1880, payload=........, name=71e4mkuh49aavbtb5vero2zlm6cz4olhg2cawl9d, time=30385841, id=tpl1axfsqyxcj01lvk6kehaycbv2lfqp, value=46612}
996369:{date_stamp=-13123, umbrella=7606, payload=........, name=9n3lchvvggnsrk31az7wdjuidpgxa8bumo7cwinx, time=64611017, id=trbk8kbb4d3mzdjtvc90k6zbu6zy5o36, value=76832}
996370:{date_stamp=1758, umbrella=3018, payload=........, name=fly2d5mo2sximl5c10wh3ibv8dr0vh4fwdewx9sf, time=5373634, id=2vxyhvjwvu4y7j8kk24t15fxzu2t60xu, value=48978}
996371:{date_stamp=17469, umbrella=6413, payload=........, name=xjp3w2c0z5gxocskrbyqfveziln28ynxtzt0e5iw, time=85932123, id=vz1kl4r4xi1hjtlwugylsy60qsbp0p57, value=19806}
996372:{date_stamp=-9887, umbrella=2113, payload=........, name=2p7ssql1pn4h1s57fbdx32cuzpkvz0q8a4vspdo8, time=53291275, id=94oxeem4scoozwl3l7e0n6lcr3qabh0a, value=593}
996373:{date_stamp=13897, umbrella=8358, payload=........, name=uclspubzzg6wx3xm38kwkxhrgdimg3o78auofo92, time=14219901, id=nthaiewjcojcr14nrpoup6q6a1qhhvi6, value=37492}
996374:{date_stamp=9263, umbrella=3126, payload=........, name=ekq0hrt4ic32784cjw11iobaihgpxmliwlls1izm, time=10575350, id=t61920fgsrbxql7m1uc7ratc6ctlni6y, value=86226}
996375:{date_stamp=12528, umbrella=0, payload=........, name=k6pwaw5iet9syh0y1pd3y4dg3lkapv7cvgure7q9, time=75028872, id=cg9do3q8zc8v8yssikn8ykh7ym81lgnt, value=59822}
996376:{date_stamp=-11374, umbrella=568, payload=........, name=koonihedq6chv9uluoqbsrmkyaph8qky043f4hez, time=64551504, id=82abxq95feza7am27msm1y5hv7pgjj75, value=82422}
996377:{date_stamp=-20933, umbrella=7960, payload=........, name=r60yp3zzrqa5hgezwa520xgeh1awn5wlwuyewlun, time=71810545, id=f0st41awluh42cv950zntcdxbc51ng1q, value=74296}
996378:{date_stamp=11193, umbrella=2089, payload=........, name=rzm0fo2gy8tw81hqpl6w1u11yzffql03w5clzt2v, time=26316077, id=nq5yl0auo0xejbhoqy52ulb73g14wuiq, value=67201}
996379:{date_stamp=-5964, umbrella=6450, payload=........, name=fxtp6mppsi2678ct0elwdwhsbo95gm0qnts0s6mi, time=31301014, id=eq4gmidehqlaw36465q5dzpzx9yfyz5p, value=11056}
996380:{date_stamp=1200, umbrella=4962, payload=........, name=4cs9707a1p9wz9jwsmtwiyn411wjvosciebn8lv2, time=47178001, id=wuqn040cqvjszf5jk3irj82v87vvo6nx, value=17707}
996381:{date_stamp=10465, umbrella=6356, payload=........, name=dc95d7l4ui48nfbsbeb5stn8rozzb0474vbsywle, time=72260871, id=5vi3drqoycvkc4regzc1uzw5oegjz8ly, value=71423}
996382:{date_stamp=-8620, umbrella=9052, payload=........, name=mst5dl64v2hdmrknyydcacrss54xjukr2v2peyfe, time=23358724, id=ijuv6dmotg54rrblu20gepc89veiznkq, value=96485}
996383:{date_stamp=7483, umbrella=1844, payload=........, name=oxdln7qd192gbegcx2yd7rsduwrosr2noe5ro1nd, time=8046532, id=d6zlu363vlh038adoje5ttb6pabaal8s, value=81631}
996384:{date_stamp=-23283, umbrella=3063, payload=........, name=0ci4fwsrgdf2fk25rdpixkspxi1aqgq6h62ufogb, time=892760, id=2jb4to37m5zb1xaa47yl7xcm0w5puz8n, value=34318}
996385:{date_stamp=10364, umbrella=2141, payload=........, name=c6k74qetjdrgvyth0jlz38r2blh9rjmtdho1i7v4, time=43389876, id=p4rzm7mdymx3q6e9zqpwtnxndagotr11, value=66763}
996386:{date_stamp=-15282, umbrella=3617, payload=........, name=6xnw71bls54laua3go6bfqi4rsatj6z7db5p4yy3, time=25069185, id=hzcxuawqkhxml0p44o7i4nb5guxt26cq, value=5009}
996387:{date_stamp=9665, umbrella=3262, payload=........, name=4o2w8a4hq00u3qn4jtcmruz21sm18pdvfo22ja0l, time=46889846, id=zc4hxjocr4qiy3hc552jtx16tb32my2p, value=56039}
996388:{date_stamp=7261, umbrella=4137, payload=........, name=a3xkbomdxzcs602yo3mdsg93rlw1qvl6htvwlaci, time=36070840, id=38ny2m0oh3og84hyzhsi4g8ie81x2mah, value=83822}
996389:{date_stamp=15146, umbrella=5092, payload=........, name=kvmm5unxr4xn88dyqj2ijedtuqejcgetzt0y3981, time=26175462, id=o9iqux6yj7g0dpyh1yqslgeqpr1z9cns, value=24838}
996390:{date_stamp=-9112, umbrella=6606, payload=........, name=ine1cjhcl0hllb6h01dzzaaru7fiwohlkfax3yvj, time=8783368, id=tald6101120zpmu33rsw2hpxnsd7nnot, value=72961}
996391:{date_stamp=2060, umbrella=1785, payload=........, name=t7wu4whpgs28tvffkvemh6pwaj0xl3o8cepl1jnr, time=81264604, id=wsya3efxz920o5j4hfi5fs88u3hsyknb, value=68382}
996392:{date_stamp=-20896, umbrella=2614, payload=........, name=rho8jqsiqqg9n02a9pwf99jnv6heouu85dpzmi5x, time=21361551, id=qwta432ijtz72ph9xgfujf5zbbb5bsmw, value=31798}
996393:{date_stamp=3308, umbrella=5017, payload=........, name=248rlyt8d6hqmms89bt8d52szzk8r77i0jh7kk04, time=81617530, id=shn29dwiscr0c3ad3yrtgmbumo125u7p, value=29294}
996394:{date_stamp=-10232, umbrella=4298, payload=........, name=no62lymk4wkzodc6mhql6jm9ntdtn7iro8d1tx6m, time=73989286, id=pzvppd9l3dyl6i86hkcg0etzpy73adf6, value=51517}
996395:{date_stamp=-11233, umbrella=8453, payload=........, name=olpurjtt33qupss65v52mvz2foj4t0ptix60vdxm, time=58135385, id=km6og45oiadvn0v0sarsj04m1ym071lj, value=58825}
996396:{date_stamp=4747, umbrella=2542, payload=........, name=rnooyn83gleq88sedtz20tmwak5l2nrzvjp3lhmf, time=909277, id=b7dojimi5riwuhcdmmhf59m0yyt6t9b6, value=62625}
996397:{date_stamp=-7996, umbrella=3295, payload=........, name=a6pc529hh3iv9hpfvut82bs46oovwgh2aeyqqa3q, time=9926178, id=3a4qwhix4za97295rzuidi5lrha4n9rf, value=95967}
996398:{date_stamp=-17282, umbrella=4688, payload=........, name=c3ktgvxyhqkbwlr3621zmlhcu2lvfudf6g0t8sv8, time=78060935, id=44d3prlbv3o88kfhttl7z1w78sgtlbj9, value=68832}
996399:{date_stamp=-15837, umbrella=3450, payload=........, name=4wzo5sbumg1on6c2jd651tv22709nxsccxuoqxi0, time=56296118, id=gcdlmr5v46qyztfb92z1dheztlh1g9pp, value=74179}
996400:{date_stamp=6164, umbrella=8059, payload=........, name=ccp1fh1u5stsb2ykou00fvvnbpgnxk5meb7f1hnm, time=32234881, id=n8lwe22ussmxkn7dgfvu720blltjn0iw, value=56915}
996401:{date_stamp=-18375, umbrella=671, payload=........, name=kzi25ze4otvsnetz3mwpw4rdvb8khub1ht9p9mmz, time=41782003, id=fg7fbql3lk7xp5x5tbudlutzxw8gfjaa, value=49342}
996402:{date_stamp=9429, umbrella=5298, payload=........, name=65j6vrf1un1eg269qxxxf7us464xa06vc808z9ut, time=28203273, id=avx6ijdwobu8aog5nm2vvjqd1pvxu71o, value=61696}
996403:{date_stamp=2966, umbrella=825, payload=........, name=cogzw47v6ys1yrqyeeewwa8ptfih68ylct2v0828, time=55650633, id=a0gpv2344kriu21zttzbiumicf276epe, value=6932}
996404:{date_stamp=10139, umbrella=2124, payload=........, name=ul425zlkgi8echg0k9ffehndhu0dmw7q1vwsipv9, time=915534, id=tiloiuegmeamf6ii5kw4t48kznjxzzv4, value=15258}
996405:{date_stamp=-7392, umbrella=7073, payload=........, name=90moq3a37a7gyni4mjtdnic38ws9an2s77vmd2v8, time=12774956, id=3xfg642r9oduxzo585nvu6ldisro1soi, value=1499}
996406:{date_stamp=7710, umbrella=8467, payload=........, name=r4dokcr6v6qltrsbk839ty3l130tp8l9w85rzr6a, time=62330402, id=lhufac7301gp0nvsfqpsidej13fpvp5q, value=53728}
996407:{date_stamp=12512, umbrella=9887, payload=........, name=0o8b1kni401qg02eupsjfa2erevnbm32gvjalde6, time=64604020, id=ocrvnf4lnkg0n5yvkze4e9oc8kupdr7j, value=62874}
996408:{date_stamp=-23872, umbrella=3590, payload=........, name=ljz0yzmvfjo8ejfmre6ljc3s6srtd9nh3fk72yrh, time=41859940, id=u7an8xw95rxsx2nrwljh4r0axzxt28jy, value=60050}
996409:{date_stamp=484, umbrella=2481, payload=........, name=1rngbmuxlsgidvqcfxaq5nkk3tixoiy5e5qacrkl, time=45370579, id=5kpj2n6aiy10mxi4cnrxjrms1md3qxfr, value=63822}
996410:{date_stamp=-14677, umbrella=9, payload=........, name=izu6qvll1d9bm0g04a29dmj3nzu1xibcioyr8qys, time=47589027, id=ze31h897r1ns72aeuvgw8kb6w1v5pxiw, value=59422}
996411:{date_stamp=-23720, umbrella=1335, payload=........, name=zml46zib6c49eci3surt48bovxbcb0yzcxghc2bj, time=68730099, id=u78pctecj7wij2xkwablokkdln3iiz18, value=71456}
996412:{date_stamp=16707, umbrella=1812, payload=........, name=fej67wjc1xnysmnq92j9chxn1xrsdxi1b3kpw4af, time=13994953, id=165ofx56t5fku6ilfquz4ylicae0ii17, value=28500}
996413:{date_stamp=13381, umbrella=8964, payload=........, name=gdfmogyt6cl3hn5dijjroz4tc5uco7hgca5oncfy, time=18822648, id=yev6m97obqsze5dbrdmpqhy09e965fno, value=24446}
996414:{date_stamp=-9799, umbrella=9697, payload=........, name=g8hpnlzvecalsw140ucwtbgaxc9pba2eciwt8p9l, time=42422943, id=4c6z1xyq1yt3plxaypubo437wexpm1kd, value=61878}
996415:{date_stamp=-11378, umbrella=5409, payload=........, name=cwtgjyu5xk7d8re4gaemus86bsxtbskupqwxek88, time=30177709, id=e9jmntm8qyb1o0hz4dtdwf2upjt6zx39, value=28243}
996416:{date_stamp=9075, umbrella=3659, payload=........, name=c8er41z9gzp79mvz2tqf1wdwspjqm7fpiza5e8te, time=57154900, id=uu29z3mpbjjm8sbcxqjna751rf09jboc, value=29285}
996417:{date_stamp=-7254, umbrella=2587, payload=........, name=py6x6lhpihq9wnfdpq12sat9c1tc3z3ei1g16wav, time=36924146, id=1lbyt5f16bme6946iopw3amuz034s312, value=38200}
996418:{date_stamp=-4507, umbrella=6012, payload=........, name=ydolirp8lenzdgrkw393t64pu5oy5nnpoivlelda, time=77170403, id=928bn0xve6ck9knbwi2w0jrryvn9cr38, value=1082}
996419:{date_stamp=-12020, umbrella=440, payload=........, name=5mszxgn1z7iurity2jlixlks2kkf2c6fk2dpqru6, time=3601855, id=6ceohb3vz0w2t2nhhum6hd3axw4yugq4, value=72717}
996420:{date_stamp=4022, umbrella=8075, payload=........, name=xm0aizck62n7cdeov5rq35a8dg8hvqn16i9jk4q3, time=65476495, id=qraly1nu2k2ywdf6qeuvdlsvp3bb8b7s, value=56563}
996421:{date_stamp=-13590, umbrella=4819, payload=........, name=r780ey3pyeg4ayci8xdtl1pkkk6zpf5bh7c1ho9l, time=159882, id=fp02nlkuq2uaxv2mvuwtveijl9ljfy6t, value=41109}
996422:{date_stamp=4635, umbrella=5442, payload=........, name=lx4fn4m3o0t5duoarpqdt8w1q8acq4qp5zokoj23, time=72820392, id=t8v4ce887s7namwnjq8jiwz6t85wyskr, value=41430}
996423:{date_stamp=-7213, umbrella=9584, payload=........, name=4gn1pi4ka9m3r2bx185vacwl538jtbi6p7zy626u, time=33866155, id=7vczmdzsf3mpfl6rng04uzb5rg7oz8kt, value=26443}
996424:{date_stamp=6857, umbrella=7665, payload=........, name=z4rq0sv8q5iwwzsdo52msglphe4zd4t7gcag6cyy, time=71030140, id=7gpqz8xk6ql1b2va0vllmd99hhaim4th, value=85881}
996425:{date_stamp=-25531, umbrella=7019, payload=........, name=g83lmsbykbobktnwcxoe0qb71bjhyh4mghy3332g, time=19265248, id=wjspfji5o7x0e7gy4gpp6om076ais7vd, value=28643}
996426:{date_stamp=1232, umbrella=9922, payload=........, name=jtldgfvxq24cx9lwij128raury26xlppmd2dojdy, time=82616385, id=n2a0u0zi803gkvszakga1jnys78kqocv, value=55403}
996427:{date_stamp=1465, umbrella=4218, payload=........, name=b38istqa1wekjwfw9cm8gk2m51toz5jfkbvevd57, time=16101277, id=a6wlpubfjcw4ic3secpr4f6536rsa4v1, value=97758}
996428:{date_stamp=-8703, umbrella=9787, payload=........, name=h5aqd1cmn6nrwnabi8mq0pwhzbwvthsvij6vxd8o, time=27533512, id=9qm3a6f7xdexvw9ul6ca3p59acy6k8xs, value=50450}
996429:{date_stamp=5499, umbrella=5699, payload=........, name=50r6jm3a0wdzhsxc9zvhcb3kuu7xvowkpsvd6dy5, time=73216713, id=gydee509n06p26x9ephts9cq81zfbn29, value=22279}
996430:{date_stamp=-1348, umbrella=4986, payload=........, name=zqj6pe7bqqxmyxfgt0yvimvciufetwgu90w39g4b, time=76891587, id=x9fe1v6x1u3r32kyhrm95kajh6gvcanp, value=20848}
996431:{date_stamp=16809, umbrella=6517, payload=........, name=ytpg55q8nfo8wemifpfcqnj4v5f4ao2vw7dc69rr, time=70129792, id=vh30pasd1naap28d1c6n01v5105567tb, value=28323}
996432:{date_stamp=-7043, umbrella=119, payload=........, name=zsbf1rsxefyyrepgjjodcjdl9jm7el5zuva1cy7u, time=69979203, id=pivao96fml1wxjv147cfza209619feuy, value=77427}
996433:{date_stamp=-2346, umbrella=4518, payload=........, name=3msjywdqs1n0nkx37k3cw4hvwcazkos2l7s1v2nu, time=70064691, id=wp1d3r6qdi5wa8gk6ww3yyboo8aa9v4y, value=95890}
996434:{date_stamp=-23800, umbrella=1721, payload=........, name=5yhgnje7om37v8wsccdhkno8a782j9m7mkjfarht, time=3908590, id=qxl5uyz4bdtuqjkri3ynwy9i7l6u4235, value=54726}
996435:{date_stamp=-17104, umbrella=8914, payload=........, name=au4k6gv4gkwf4evr2qmakcch9800wtcvglo0yq5v, time=13469258, id=a22vnvz2kqvak9jplklvokgebt1i1hxr, value=38477}
996436:{date_stamp=969, umbrella=3203, payload=........, name=wvbsr4b03e3ad1j1pg5jxmw1djrxim3orjdvxgxl, time=73934933, id=h2atwlln6hoo40d4xfviysfha8mo4gjc, value=91707}
996437:{date_stamp=-331, umbrella=619, payload=........, name=9o65nttu4lm2uugxgs5c9bpg4v2dxey30mx388ns, time=65527196, id=bgfz7tykn9vjepaaq9sa22xmpqpi1omw, value=99212}
996438:{date_stamp=-13001, umbrella=105, payload=........, name=gv9366uxq5euuieqyy8uyild93evwz0iyalrhea8, time=1836835, id=jlfzpr6xqg54zbgr70adolucnslm910m, value=49767}
996439:{date_stamp=8604, umbrella=8200, payload=........, name=zasasa4fd1e7xcdz7b3fr5ysi8e0df9zq94zq7lc, time=14030347, id=6e6qy85vqwo5grek4ejp4vjvcyp5z3cj, value=93749}
996440:{date_stamp=-19374, umbrella=9257, payload=........, name=vzb7firr2i3oysc6v6s27zna37bncvfryb8fyipf, time=57948264, id=aa707yx0f2lkq5s781qn4c1glq0x43ix, value=41507}
996441:{date_stamp=-13509, umbrella=7545, payload=........, name=rxej1kvtgj1fzs2elecnbgiypf226d2m8ru3kg9z, time=47090030, id=pio5wr63w38x5uj2eewxhojepjgfq5vr, value=42112}
996442:{date_stamp=-6581, umbrella=3751, payload=........, name=v3zcpjxbsa6verjtnalmhjc1xztqqp5rkpe901eb, time=60048215, id=okxrqid32sfiao0x6ecyhmbrkwmlm91s, value=73322}
996443:{date_stamp=-6587, umbrella=5572, payload=........, name=hsw2yfxvinau007aua51wdna03t2f314n8s2gfqu, time=58696430, id=cvu4zynp69iajynajficurzm6fpi7rh7, value=87713}
996444:{date_stamp=7453, umbrella=3629, payload=........, name=lq09qh5hjaijibu28a7js7ux6sggo4fijda0rdp6, time=82533403, id=vlvqeo3vevbk0biq742nn4w13faz9epm, value=60732}
